Transaction ID,Customer ID,Gender,Age,Product Category,Price per Unit,Geography,Product name,Salesperson,Profit,Total Amount,Quantity,Order Date,Ship Date
361202,CUST6351,Female,63,Appliances,217.68,"United States,Inglewood,California",APC 7 Outlet Network SurgeArrest Surge Protector,Charlie Davis,96.58,321.92,4,2024-05-25,2024-06-01
982100,CUST6694,Male,22,Copiers,42.44,"United States,Inglewood,California",Sharp 1540cs Digital Laser Copier,Alice Johnson,329.99,879.98,2,2023-07-06,2023-07-09
223377,CUST5060,Female,40,Supplies,74.05,"United States,Inglewood,California",Acme Preferred Stainless Steel Scissors,Bob Smith,8.24,28.4,5,2024-05-02,2024-05-08
848416,CUST1906,Female,46,Chairs,52.75,"United States,Inglewood,California",Bevis Steel Folding Chairs,Bob Smith,23.03,230.28,3,2025-01-19,2025-01-24
496336,CUST8836,Male,27,Paper,7.56,"United States,Inglewood,California",White Computer Printout Paper by Universal,Diana Patel,56.98,116.28,3,2024-06-01,2024-06-05
234087,CUST5623,Male,24,Binders,98.11,"United States,Inglewood,California",GBC DocuBind 300 Electric Binding Machine,Hannah Brown,294.55,841.57,2,2024-12-03,2024-12-06
400007,CUST6682,Female,47,Storage,96.43,"United States,Inglewood,California",Sensible Storage WireTech Storage Systems,Diana Patel,17.75,354.9,5,2024-02-04,2024-02-09
556014,CUST6117,Male,33,Furnishings,56.13,"United States,Mesa,Arizona",Flat Face Poster Frame,Diana Patel,33.16,120.58,8,2023-10-02,2023-10-06
184010,CUST8244,Male,64,Phones,75.39,"United States,Seattle,Washington",Anker 24W Portable Micro USB Car Charger,Ethan Wright,11.43,35.17,4,2023-08-26,2023-08-31
665502,CUST7401,Female,25,Tables,52.07,"United States,Seattle,Washington","Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Hannah Brown,250.31,1137.75,5,2023-10-07,2023-10-12
295020,CUST6189,Male,62,Binders,57.15,"United States,Seattle,Washington",GBC Standard Therm-A-Bind Covers,George Lee,32.4,99.68,5,2023-10-02,2023-10-06
769106,CUST6892,Male,43,Art,81.51,"United States,Seattle,Washington",Newell 344,Alice Johnson,1.45,5.56,2,2024-07-13,2024-07-17
935719,CUST4037,Female,35,Furnishings,74.44,"United States,Los Angeles,California",Electrix Fluorescent Magnifier Lamps & Weighted Base,Hannah Brown,41.45,148.02,3,2024-12-09,2024-12-12
285777,CUST9292,Female,20,Storage,117.7,"United States,Tempe,Arizona","Neat Ideas Personal Hanging Folder Files, Black",Fiona Green,0.81,10.74,1,2024-07-15,2024-07-22
814534,CUST3144,Male,49,Fasteners,21.39,"United States,Tempe,Arizona",OIC Bulk Pack Metal Binder Clips,Diana Patel,2.72,8.38,3,2024-08-15,2024-08-20
701926,CUST7279,Female,58,Binders,91.98,"United States,San Francisco,California",Acco Suede Grain Vinyl Round Ring Binder,Fiona Green,2.17,6.67,3,2023-06-10,2023-06-15
521099,CUST1200,Female,34,Phones,26.15,"United States,San Francisco,California",Aastra 6757i CT Wireless VoIP phone,Bob Smith,77.56,689.41,4,2024-04-30,2024-05-05
798428,CUST3451,Female,30,Chairs,11.07,"United States,Spokane,Washington",Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Alice Johnson,7.12,569.57,2,2024-02-01,2024-02-06
736492,CUST2881,Female,37,Storage,140.83,"United States,Spokane,Washington","Sortfiler Multipurpose Personal File Organizer, Black",Alice Johnson,43.42,149.73,7,2024-10-23,2024-10-27
908259,CUST5027,Female,58,Supplies,94.19,"United States,Salem,Oregon",Acme Kleen Earth Office Shears,Bob Smith,0.7,6.21,2,2023-04-20,2023-04-24
823607,CUST7100,Male,64,Storage,52.27,"United States,San Francisco,California",Space Solutions Commercial Steel Shelving,Fiona Green,9.7,193.95,3,2023-11-21,2023-11-26
534880,CUST1018,Female,59,Accessories,54.24,"United States,Redmond,Washington",LogitechÂ LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Alice Johnson,6.8,19.99,1,2023-11-15,2023-11-18
436106,CUST2931,Female,40,Binders,26.0,"United States,Redmond,Washington",Avery Metallic Poly Binders,Diana Patel,8.02,22.92,5,2024-05-06,2024-05-13
800931,CUST8000,Male,51,Art,40.93,"United States,Seattle,Washington",Staples,Fiona Green,2.96,7.58,1,2023-08-16,2023-08-20
781912,CUST4868,Male,18,Appliances,181.57,"United States,Seattle,Washington",Honeywell Quietcare HEPA Air Cleaner,George Lee,103.82,314.6,4,2024-05-28,2024-06-02
930877,CUST7147,Female,46,Tables,51.61,"United States,Seattle,Washington",KI Conference Tables,Charlie Davis,45.37,283.56,4,2024-12-13,2024-12-20
472521,CUST9855,Female,44,Art,19.71,"United States,San Francisco,California",Pencil and Crayon Sharpener,George Lee,1.77,6.57,3,2023-09-06,2023-09-12
748123,CUST7469,Male,50,Art,39.92,"United States,Bakersfield,California","OIC #2 Pencils, Medium Soft",Hannah Brown,2.73,9.4,5,2024-12-17,2024-12-21
982145,CUST5643,Female,37,Labels,28.92,"United States,Bakersfield,California",Avery 505,Alice Johnson,37.0,74.0,5,2023-09-11,2023-09-16
987144,CUST9555,Female,60,Phones,68.83,"United States,Bakersfield,California",Ooma Telo VoIP Home Phone System,Diana Patel,12.6,201.58,2,2024-03-12,2024-03-15
307404,CUST9192,Male,45,Binders,48.28,"United States,Los Angeles,California",Acco Translucent Poly Ring Binders,Hannah Brown,6.55,18.72,5,2024-10-17,2024-10-21
194178,CUST3859,Female,30,Tables,85.76,"United States,Los Angeles,California",Hon 2111 Invitation Series Straight Table,Alice Johnson,-2.96,236.53,2,2024-04-18,2024-04-23
352992,CUST5534,Male,32,Chairs,62.95,"United States,Seattle,Washington","Global Leather Task Chair, Black",George Lee,-2.7,215.98,3,2025-02-09,2025-02-12
383257,CUST4252,Female,43,Labels,46.49,"United States,Fort Collins,Colorado",Avery 519,Alice Johnson,3.95,11.7,2,2025-01-14,2025-01-18
387178,CUST5010,Male,19,Appliances,359.13,"United States,Los Angeles,California","Acco Six-Outlet Power Strip, 4' Cord Length",Hannah Brown,11.21,43.1,5,2023-06-03,2023-06-07
826313,CUST5019,Female,27,Furnishings,47.86,"United States,Los Angeles,California",Luxo Professional Combination Clamp-On Lamps,Diana Patel,132.99,511.5,5,2024-06-23,2024-06-30
392469,CUST2320,Female,41,Binders,41.78,"United States,Los Angeles,California","GBC Velobind Prepunched Cover Sets, Regency Series",Hannah Brown,46.23,147.92,5,2023-12-01,2023-12-05
361292,CUST1037,Female,60,Art,36.33,"United States,San Francisco,California","Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Diana Patel,1.67,5.96,2,2024-10-17,2024-10-24
550498,CUST7265,Female,62,Binders,74.33,"United States,La Mesa,California","Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Fiona Green,28.9,82.56,5,2025-01-20,2025-01-26
658945,CUST4396,Female,46,Accessories,65.69,"United States,La Mesa,California",Kensington Expert Mouse Optical USB Trackball for PC or Mac,Ethan Wright,85.49,284.97,3,2023-03-25,2023-03-28
599734,CUST4688,Female,48,Bookcases,491.7,"United States,Concord,California","Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Alice Johnson,14.1,239.67,2,2024-04-07,2024-04-11
795892,CUST3677,Male,50,Tables,73.96,"United States,Los Angeles,California",Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Ethan Wright,-99.18,1322.35,3,2023-08-12,2023-08-15
197708,CUST1801,Male,44,Paper,10.57,"United States,Apple Valley,California",Xerox 220,Diana Patel,6.22,12.96,2,2023-11-06,2023-11-10
313512,CUST6238,Male,60,Phones,96.46,"United States,Apple Valley,California",invisibleSHIELD by ZAGG Smudge-Free Screen Protector,Hannah Brown,15.11,43.18,3,2024-01-19,2024-01-22
739049,CUST5243,Female,38,Binders,62.53,"United States,Los Angeles,California",Ibico Hi-Tech Manual Binding System,Diana Patel,152.5,487.98,2,2023-10-12,2023-10-16
970748,CUST9523,Male,57,Phones,83.01,"United States,Los Angeles,California",QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,George Lee,1.74,5.56,1,2025-02-13,2025-02-17
406805,CUST3571,Male,44,Storage,65.31,"United States,Los Angeles,California","Trav-L-File Heavy-Duty Shuttle II, Black",Bob Smith,65.36,217.85,5,2024-05-27,2024-05-31
428135,CUST6679,Male,60,Storage,68.67,"United States,Los Angeles,California","Rogers Jumbo File, Granite",Ethan Wright,0.54,54.32,4,2023-04-24,2023-04-29
288932,CUST8741,Male,23,Binders,16.99,"United States,San Francisco,California",Acco Suede Grain Vinyl Round Ring Binder,Bob Smith,4.34,13.34,6,2024-11-15,2024-11-21
260935,CUST5925,Male,30,Tables,28.22,"United States,San Francisco,California","Bush Cubix Conference Tables, Fully Assembled",Fiona Green,92.39,1478.27,8,2024-11-02,2024-11-08
841912,CUST7151,Female,47,Storage,83.08,"United States,Santa Ana,California","24 Capacity Maxi Data Binder Racks, Pearl",Bob Smith,105.28,421.1,2,2023-05-14,2023-05-19
966698,CUST6810,Male,32,Binders,83.29,"United States,Oakland,California",Pressboard Hanging Data Binders for Unburst Sheets,Fiona Green,4.13,11.81,3,2024-09-11,2024-09-18
206391,CUST7189,Male,49,Binders,93.49,"United States,Redmond,Oregon","Avery Trapezoid Extra Heavy Duty 4"" Binders",Diana Patel,-58.72,88.07,7,2023-09-18,2023-09-21
571932,CUST1653,Female,45,Art,20.21,"United States,Seattle,Washington",Newell 333,Alice Johnson,0.72,2.78,1,2023-12-11,2023-12-16
854000,CUST6629,Male,63,Furnishings,98.21,"United States,Los Angeles,California",Tenex Chairmats For Use With Carpeted Floors,Charlie Davis,2.4,47.94,3,2024-01-27,2024-02-01
579317,CUST2584,Female,60,Storage,135.56,"United States,Portland,Oregon",Hanging Personal Folder File,Bob Smith,2.36,37.68,3,2023-10-02,2023-10-05
498112,CUST2627,Female,30,Accessories,76.56,"United States,Portland,Oregon",Logitech Wireless Marathon Mouse M705,Charlie Davis,80.48,279.94,7,2024-10-13,2024-10-20
528156,CUST9615,Male,37,Binders,73.89,"United States,Phoenix,Arizona",Wilson Jones Leather-Like Binders with DublLock Round Rings,George Lee,-6.02,7.86,3,2023-03-31,2023-04-06
624653,CUST1131,Male,63,Furnishings,83.87,"United States,Draper,Utah","DAX Copper Panel Document Frame, 5 x 7 Size",Alice Johnson,10.57,25.16,2,2024-08-12,2024-08-15
607540,CUST2359,Female,55,Phones,86.48,"United States,Draper,Utah",Motorla HX550 Universal Bluetooth Headset,Alice Johnson,47.46,126.56,4,2024-07-22,2024-07-28
155786,CUST7339,Male,44,Furnishings,74.5,"United States,Los Angeles,California","C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Fiona Green,8.3,19.76,4,2025-02-24,2025-02-27
148018,CUST4522,Female,61,Chairs,34.49,"United States,Modesto,California",Global Low Back Tilter Chair,Hannah Brown,-28.27,161.57,2,2024-09-17,2024-09-23
277821,CUST2568,Male,28,Furnishings,14.4,"United States,Edmonds,Washington",DAX Two-Tone Silver Metal Document Frame,Diana Patel,34.81,80.96,4,2024-03-11,2024-03-17
846579,CUST5918,Male,53,Phones,30.33,"United States,Edmonds,Washington",Konftel 250 ConferenceÂ phoneÂ - Charcoal black,Charlie Davis,34.18,455.71,2,2023-06-13,2023-06-16
314101,CUST9707,Male,47,Art,25.41,"United States,Edmonds,Washington",Boston 1799 Powerhouse Electric Pencil Sharpener,Alice Johnson,7.27,25.98,1,2023-12-06,2023-12-09
125420,CUST5016,Male,34,Paper,9.47,"United States,Glendale,Arizona",Unpadded Memo Slips,Diana Patel,2.39,6.37,2,2025-03-12,2025-03-19
891673,CUST6047,Female,49,Art,95.39,"United States,Los Angeles,California",Newell 35,Alice Johnson,1.9,6.56,2,2024-12-08,2024-12-11
553804,CUST2793,Female,55,Chairs,43.79,"United States,Los Angeles,California",Novimex Fabric Task Chair,Ethan Wright,-15.25,243.92,5,2024-01-13,2024-01-17
484800,CUST6939,Male,62,Paper,18.71,"United States,Los Angeles,California",Astroparche Fine Business Paper,George Lee,22.81,47.52,9,2023-03-16,2023-03-22
778064,CUST1863,Female,62,Storage,80.07,"United States,Los Angeles,California",Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Alice Johnson,23.97,99.87,3,2024-11-08,2024-11-14
220145,CUST1002,Male,65,Accessories,85.83,"United States,Los Angeles,California",Microsoft Wireless Mobile Mouse 4000,Diana Patel,51.19,159.96,4,2024-05-23,2024-05-29
857893,CUST1003,Female,32,Paper,19.25,"United States,Portland,Oregon",Xerox 1930,Bob Smith,11.28,31.1,6,2024-02-06,2024-02-10
863949,CUST7566,Female,39,Appliances,271.96,"United States,Portland,Oregon",Belkin 7-Outlet SurgeMaster Home Series,Fiona Green,0.84,11.18,1,2023-11-15,2023-11-20
920705,CUST1735,Female,57,Chairs,63.23,"United States,Los Angeles,California",DMI Arturo Collection Mission-style Design Wood Chair,Fiona Green,27.18,362.35,3,2024-04-18,2024-04-22
666580,CUST7970,Male,20,Binders,81.53,"United States,Los Angeles,California",Avery Non-Stick Binders,Fiona Green,2.25,7.18,2,2023-09-30,2023-10-07
334639,CUST7029,Male,27,Paper,11.88,"United States,Long Beach,California",Xerox 1996,Diana Patel,6.22,12.96,2,2024-07-13,2024-07-19
539706,CUST5573,Female,22,Envelopes,63.45,"United States,Long Beach,California",#10 Self-Seal White Envelopes,Fiona Green,10.87,22.18,2,2024-04-18,2024-04-22
357612,CUST8089,Male,52,Chairs,48.72,"United States,Long Beach,California",Hon Pagoda Stacking Chairs,Diana Patel,256.78,2054.27,8,2024-09-27,2024-10-03
836851,CUST1724,Male,26,Furnishings,32.52,"United States,San Francisco,California","6"" Cubicle Wall Clock, Black",Fiona Green,11.65,32.36,4,2024-08-14,2024-08-21
181305,CUST1469,Male,21,Appliances,211.61,"United States,San Francisco,California",Kensington 4 Outlet MasterPiece Compact Power Control Center,George Lee,113.85,406.6,5,2024-09-21,2024-09-24
981677,CUST3517,Female,30,Chairs,93.16,"United States,Seattle,Washington",Office Star - Contemporary Task Swivel Chair,Hannah Brown,8.88,177.57,2,2024-06-24,2024-06-28
534261,CUST3960,Male,28,Paper,6.02,"United States,Seattle,Washington",Xerox 225,Bob Smith,9.33,19.44,3,2023-06-06,2023-06-09
232129,CUST9963,Female,29,Paper,5.87,"United States,Seattle,Washington",Xerox 1894,Charlie Davis,34.21,71.28,11,2023-12-04,2023-12-11
758353,CUST4936,Male,55,Binders,45.51,"United States,Seattle,Washington",Ibico Ibimaster 300 Manual Binding System,Ethan Wright,459.99,1471.96,5,2023-07-01,2023-07-08
634918,CUST4949,Male,23,Phones,41.06,"United States,Seattle,Washington",iOttie XL Car Mount,Ethan Wright,-17.99,79.96,5,2023-12-23,2023-12-27
391199,CUST4660,Female,46,Phones,16.89,"United States,Santa Ana,California",OtterBox Defender Series Case - Samsung Galaxy S4,Ethan Wright,17.99,143.95,6,2023-05-22,2023-05-29
775726,CUST4390,Male,63,Paper,6.61,"United States,Santa Ana,California",Xerox 192,Charlie Davis,9.33,19.44,3,2023-11-05,2023-11-12
397885,CUST1592,Female,40,Furnishings,78.09,"United States,Los Angeles,California","Eldon Image Series Desk Accessories, Burgundy",Alice Johnson,3.01,8.36,2,2023-03-16,2023-03-22
450868,CUST5082,Male,29,Paper,6.39,"United States,Los Angeles,California","Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Alice Johnson,79.89,166.44,3,2025-03-09,2025-03-12
672931,CUST6224,Female,27,Labels,53.74,"United States,Los Angeles,California",Avery 48,Charlie Davis,26.08,56.7,9,2024-07-24,2024-07-29
522390,CUST5322,Male,51,Binders,41.18,"United States,Los Angeles,California",GBC DocuBind 200 Manual Binding Machine,Charlie Davis,884.06,2357.49,7,2024-02-22,2024-02-27
143068,CUST4700,Male,46,Phones,92.1,"United States,Los Angeles,California",Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Hannah Brown,32.34,369.54,7,2025-01-06,2025-01-12
869230,CUST8451,Male,29,Chairs,54.73,"United States,Los Angeles,California",Global Deluxe Steno Chair,Fiona Green,-20.78,184.75,3,2024-03-08,2024-03-15
580407,CUST2389,Female,51,Chairs,22.25,"United States,San Francisco,California","Leather Task Chair, Black",Charlie Davis,0.0,218.35,3,2023-05-19,2023-05-22
273013,CUST4887,Female,56,Furnishings,25.27,"United States,San Francisco,California","Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Ethan Wright,105.98,529.9,5,2024-04-14,2024-04-20
188101,CUST7240,Female,23,Art,45.57,"United States,San Francisco,California",Peel-Off China Markers,Charlie Davis,41.71,99.3,10,2024-06-23,2024-06-30
764829,CUST8925,Male,19,Appliances,412.72,"United States,San Francisco,California",Belkin 5 Outlet SurgeMaster Power Centers,Charlie Davis,30.51,108.96,2,2023-12-27,2023-12-30
461896,CUST9769,Male,48,Binders,36.16,"United States,San Francisco,California",Cardinal Poly Pocket Divider Pockets for Ring Binders,Ethan Wright,0.84,2.69,1,2023-12-17,2023-12-20
818619,CUST4383,Male,41,Art,64.42,"United States,Seattle,Washington",BIC Brite Liner Highlighters,Alice Johnson,5.22,12.42,3,2023-07-28,2023-07-31
693776,CUST2207,Male,52,Binders,70.16,"United States,Salt Lake City,Utah","Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Alice Johnson,106.96,295.06,9,2025-03-07,2025-03-12
280588,CUST3581,Female,28,Tables,50.59,"United States,San Francisco,California",Bretford Rectangular Conference Table Tops,Hannah Brown,11.28,300.9,1,2023-06-10,2023-06-16
787125,CUST5316,Female,44,Paper,5.89,"United States,Inglewood,California","Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Bob Smith,4.06,8.82,2,2024-05-04,2024-05-07
108590,CUST1201,Male,63,Art,12.38,"United States,Inglewood,California",Newell 330,Ethan Wright,1.55,5.98,1,2024-07-07,2024-07-12
197275,CUST7645,Male,21,Fasteners,13.33,"United States,San Francisco,California","OIC Colored Binder Clips, Assorted Sizes",Charlie Davis,8.77,17.9,5,2023-06-22,2023-06-25
168995,CUST4178,Female,30,Paper,14.68,"United States,Seattle,Washington",Xerox 1984,Ethan Wright,6.35,12.96,2,2023-03-14,2023-03-17
896407,CUST3576,Female,47,Binders,90.82,"United States,Provo,Utah",Avery Non-Stick Binders,Diana Patel,3.5,10.78,3,2023-08-06,2023-08-10
157646,CUST7907,Male,26,Binders,47.15,"United States,Provo,Utah","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Ethan Wright,4.27,11.78,3,2023-12-30,2024-01-02
525651,CUST1315,Female,42,Paper,10.07,"United States,Provo,Utah",Green Bar Computer Printout Paper,Hannah Brown,80.79,164.88,3,2024-01-17,2024-01-20
596151,CUST6615,Female,47,Bookcases,123.48,"United States,Provo,Utah","Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",Hannah Brown,77.58,1292.94,3,2023-12-13,2023-12-16
875703,CUST9391,Male,45,Binders,94.57,"United States,Provo,Utah","GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Bob Smith,8.95,25.58,2,2024-01-05,2024-01-12
563104,CUST6247,Female,42,Storage,69.42,"United States,Provo,Utah","Mini 13-1/2 Capacity Data Binder Rack, Pearl",Diana Patel,65.44,261.74,2,2023-03-19,2023-03-22
436245,CUST5679,Male,56,Labels,53.18,"United States,Provo,Utah",Avery 514,Alice Johnson,7.06,14.4,5,2025-02-19,2025-02-25
197830,CUST4741,Male,32,Accessories,49.05,"United States,Boise,Idaho",Logitech Trackman Marble Mouse,George Lee,37.79,89.97,3,2023-04-14,2023-04-17
180602,CUST1654,Male,40,Art,31.38,"United States,San Francisco,California",Newell 343,George Lee,2.38,8.82,3,2024-11-08,2024-11-13
337261,CUST4411,Male,50,Envelopes,53.77,"United States,San Francisco,California",Convenience Packs of Business Envelopes,Charlie Davis,5.1,10.86,3,2024-06-06,2024-06-13
358587,CUST9320,Male,53,Paper,7.28,"United States,San Francisco,California",Xerox 1911,Alice Johnson,68.98,143.7,3,2025-03-07,2025-03-11
657118,CUST9907,Male,64,Binders,48.47,"United States,Clovis,New Mexico",Wilson Jones Easy Flow II Sheet Lifters,Bob Smith,3.53,10.08,7,2024-04-21,2024-04-28
